episode,run_0,run_1,run_2
0,True,True,True
1,True,True,True
2,True,True,True
3,True,True,True
4,True,True,True
5,True,True,True
6,True,True,True
7,True,True,True
8,True,True,True
9,True,True,True
10,True,True,True
11,True,True,True
12,True,True,True
13,True,True,True
14,True,True,True
15,True,True,True
16,True,True,True
17,True,True,True
18,True,True,True
19,True,True,True
20,True,True,True
21,True,True,True
22,True,True,True
23,True,True,True
24,True,True,True
25,True,True,True
26,True,True,True
27,True,True,True
28,True,True,True
29,True,True,True
30,True,True,True
31,True,True,True
32,True,True,True
33,True,True,True
34,True,True,True
35,True,True,True
36,True,True,True
37,True,True,True
38,True,True,True
39,True,True,True
40,True,True,True
41,True,True,True
42,True,True,True
43,True,True,True
44,True,True,True
45,True,True,True
46,True,True,True
47,True,True,True
48,True,True,True
49,True,True,True
50,True,True,True
51,True,True,True
52,True,True,True
53,True,True,True
54,True,True,True
55,True,True,True
56,True,True,True
57,True,True,True
58,True,True,True
59,True,True,True
60,True,True,True
61,True,True,True
62,True,True,True
63,True,True,True
64,True,True,True
65,True,True,True
66,True,True,True
67,True,True,True
68,True,True,True
69,True,True,True
70,True,True,True
71,True,True,True
72,True,True,True
73,True,True,True
74,True,True,True
75,True,True,True
76,True,True,True
77,True,True,True
78,True,True,True
79,True,True,True
80,True,True,True
81,True,True,True
82,True,True,True
83,True,True,True
84,True,True,True
85,True,True,True
86,True,True,True
87,True,True,True
88,True,True,True
89,True,True,True
90,True,True,True
91,True,True,True
92,True,True,True
93,True,True,True
94,True,True,True
95,True,True,True
96,True,True,True
97,True,True,True
98,True,True,True
99,True,True,True
100,True,True,True
101,True,True,True
102,True,True,False
103,True,True,True
104,True,True,True
105,True,True,True
106,True,True,True
107,True,True,True
108,True,True,True
109,True,True,True
110,True,True,True
111,True,True,True
112,True,True,True
113,True,True,True
114,True,True,True
115,True,True,True
116,True,True,True
117,True,True,True
118,True,True,True
119,True,True,True
120,True,True,True
121,True,True,True
122,True,True,True
123,True,True,True
124,True,True,True
125,True,True,True
126,True,True,True
127,True,True,True
128,True,True,False
129,True,True,False
130,True,True,True
131,True,True,True
132,True,True,True
133,True,True,True
134,True,True,True
135,True,True,True
136,True,True,False
137,True,True,False
138,True,True,True
139,True,True,False
140,True,True,True
141,True,True,False
142,True,True,True
143,True,True,True
144,True,True,True
145,True,True,True
146,True,True,False
147,True,True,True
148,True,True,True
149,True,True,False
150,True,True,True
151,True,True,True
152,True,True,True
153,True,True,False
154,True,True,False
155,False,True,False
156,True,True,True
157,True,True,False
158,True,True,True
159,True,True,True
160,True,True,False
161,True,True,True
162,True,True,True
163,True,True,True
164,True,True,True
165,True,False,False
166,True,True,True
167,True,True,True
168,True,True,False
169,True,True,True
170,True,True,True
171,False,True,False
172,True,True,True
173,True,True,True
174,True,True,True
175,True,False,False
176,True,False,True
177,True,True,True
178,True,True,True
179,False,False,True
180,True,True,True
181,True,True,False
182,True,True,True
183,True,True,True
184,True,True,True
185,True,True,True
186,False,True,True
187,True,True,True
188,True,True,False
189,True,True,True
190,True,True,True
191,True,True,False
192,True,True,True
193,True,True,False
194,True,True,True
195,True,True,True
196,True,True,False
197,True,True,True
198,False,True,True
199,True,True,False
200,True,True,True
201,True,True,True
202,True,True,True
203,True,True,True
204,False,True,False
205,True,True,True
206,True,True,False
207,True,True,False
208,False,False,False
209,True,True,False
210,True,True,True
211,True,True,True
212,True,True,True
213,True,True,True
214,True,False,True
215,True,True,True
216,True,True,True
217,True,True,True
218,False,True,False
219,True,True,True
220,True,False,False
221,True,True,False
222,True,False,True
223,True,True,False
224,False,True,False
225,False,True,True
226,True,True,True
227,False,True,False
228,False,False,False
229,True,True,True
230,False,True,False
231,True,False,False
232,False,True,False
233,True,False,False
234,False,False,True
235,False,True,True
236,False,True,False
237,False,True,False
238,False,True,True
239,True,True,False
240,False,True,False
241,False,True,False
242,False,True,True
243,False,True,True
244,False,False,True
245,False,False,False
246,True,True,True
247,False,True,True
248,True,True,True
249,False,True,True
250,True,True,False
251,True,True,True
252,True,True,False
253,True,True,False
254,True,True,True
255,False,True,True
256,True,True,False
257,True,False,True
258,False,False,False
259,True,True,False
260,True,True,False
261,False,False,True
262,False,True,False
263,False,True,True
264,True,True,False
265,False,True,False
266,True,False,False
267,True,True,True
268,False,True,False
269,False,True,False
270,True,True,True
271,True,False,True
272,True,True,False
273,True,True,True
274,True,False,True
275,False,True,True
276,True,True,True
277,True,True,True
278,True,True,False
279,False,True,True
280,False,True,False
281,True,True,True
282,False,True,False
283,False,False,True
284,False,True,False
285,False,True,False
286,True,True,True
287,True,True,True
288,False,False,True
289,False,True,True
290,False,True,False
291,True,True,False
292,False,False,True
293,False,True,False
294,True,True,True
295,True,False,False
296,True,False,True
297,True,True,False
298,True,False,True
299,True,False,True
300,True,True,True
301,True,False,True
302,True,False,False
303,False,False,False
304,True,False,True
305,False,True,True
306,True,False,True
307,False,True,True
308,False,False,True
309,False,True,True
310,False,False,False
311,True,True,False
312,True,True,False
313,True,True,True
314,False,False,True
315,True,True,True
316,True,True,False
317,False,True,True
318,False,False,True
319,True,True,False
320,True,True,False
321,False,True,True
322,True,False,False
323,True,True,False
324,True,True,True
325,False,True,False
326,True,True,True
327,False,False,True
328,False,True,True
329,False,True,True
330,True,False,False
331,False,True,False
332,True,True,True
333,True,True,True
334,False,True,False
335,True,True,False
336,True,True,False
337,False,False,True
338,True,False,False
339,False,False,False
340,True,True,False
341,True,True,False
342,True,True,False
343,True,True,True
344,False,False,False
345,False,False,False
346,True,False,False
347,True,False,False
348,False,False,True
349,True,True,True
