episode,run_0,run_1,run_2
0,True,True,True
1,True,True,True
2,True,True,True
3,True,True,True
4,True,True,True
5,True,True,True
6,True,True,True
7,True,True,True
8,True,True,True
9,True,True,True
10,True,True,True
11,True,True,True
12,True,True,True
13,True,True,True
14,True,True,True
15,True,True,True
16,True,True,True
17,True,True,True
18,True,True,True
19,True,True,True
20,True,True,True
21,True,True,True
22,True,True,True
23,True,True,True
24,True,True,True
25,True,True,True
26,True,True,True
27,True,True,True
28,True,True,True
29,True,True,True
30,True,True,True
31,True,True,True
32,True,True,True
33,True,True,True
34,True,True,True
35,True,True,True
36,True,True,True
37,True,True,True
38,True,True,True
39,True,True,True
40,True,True,True
41,True,True,True
42,True,True,True
43,True,True,True
44,True,True,True
45,True,True,True
46,True,True,True
47,True,True,True
48,True,True,True
49,True,True,True
50,True,True,True
51,True,True,True
52,True,True,True
53,True,True,True
54,True,True,True
55,True,True,True
56,True,True,True
57,True,True,True
58,True,True,True
59,True,True,True
60,True,True,True
61,True,True,True
62,True,True,True
63,True,True,True
64,True,True,True
65,True,True,True
66,True,True,True
67,True,True,True
68,True,True,True
69,True,True,True
70,True,True,True
71,True,True,True
72,True,True,True
73,False,True,True
74,True,True,True
75,True,True,True
76,True,True,True
77,True,True,True
78,True,True,True
79,True,True,True
80,True,True,True
81,True,True,True
82,True,True,True
83,True,True,True
84,True,True,True
85,True,True,True
86,True,True,True
87,True,True,True
88,True,True,True
89,True,True,True
90,True,True,True
91,True,True,True
92,True,True,True
93,True,True,True
94,True,True,True
95,True,True,True
96,True,True,True
97,True,True,True
98,True,True,True
99,True,True,True
100,True,True,True
101,True,True,True
102,True,True,True
103,True,True,True
104,True,True,True
105,True,True,True
106,True,True,True
107,True,True,True
108,True,True,True
109,True,True,True
110,True,True,True
111,True,True,True
112,True,True,True
113,True,True,True
114,True,True,True
115,True,True,True
116,True,True,True
117,True,True,True
118,True,True,True
119,True,True,True
120,True,True,True
121,True,True,True
122,True,True,True
123,True,True,True
124,True,True,True
125,True,True,True
126,True,True,True
127,True,True,True
128,True,True,True
129,True,True,True
130,True,True,True
131,True,True,True
132,True,True,True
133,True,True,True
134,True,True,True
135,True,True,True
136,True,True,True
137,True,True,True
138,True,True,True
139,True,True,False
140,True,True,True
141,True,True,False
142,True,True,True
143,True,False,True
144,True,True,False
145,True,False,True
146,True,False,True
147,True,False,True
148,True,True,False
149,True,True,True
150,True,True,False
151,True,True,True
152,True,False,True
153,True,True,True
154,True,True,True
155,True,True,False
156,True,True,False
157,True,True,True
158,True,True,True
159,True,True,False
160,True,True,True
161,True,True,False
162,True,True,True
163,True,True,False
164,True,True,False
165,True,True,True
166,False,True,False
167,True,False,True
168,True,True,True
169,True,True,True
170,True,False,False
171,True,True,False
172,True,False,True
173,True,True,True
174,True,True,False
175,True,True,False
176,True,True,False
177,True,False,False
178,True,False,False
179,True,False,False
180,True,False,False
181,True,False,False
182,True,True,False
183,True,False,False
184,True,False,False
185,True,True,False
186,True,False,True
187,True,True,False
188,True,True,False
189,True,True,True
190,True,True,False
191,False,True,True
192,False,False,True
193,False,True,True
194,False,False,True
195,True,True,False
196,True,False,False
197,True,False,True
198,True,False,False
199,True,False,False
200,True,False,False
201,True,True,True
202,True,True,True
203,True,True,False
204,True,False,True
205,True,False,True
206,True,True,True
207,True,False,False
208,True,False,False
209,False,False,False
210,True,True,True
211,True,False,True
212,True,False,True
213,True,True,False
214,True,False,False
215,False,False,True
216,False,False,False
217,False,False,True
218,True,True,True
219,True,False,False
220,False,False,True
221,False,True,True
222,True,True,True
223,True,False,True
224,False,False,True
225,True,True,True
226,True,False,True
227,False,False,True
228,True,False,True
229,True,True,True
230,False,True,True
231,True,False,False
232,True,True,True
233,True,False,True
234,False,False,False
235,False,False,True
236,False,False,True
237,False,False,True
238,False,False,True
239,True,False,True
240,False,False,True
241,True,False,False
242,False,False,True
243,True,False,True
244,False,False,True
245,False,True,False
246,True,False,True
247,False,True,True
248,False,False,True
249,False,False,True
250,True,False,True
251,True,False,True
252,False,False,True
253,False,False,True
254,True,False,True
255,True,True,True
256,False,False,True
257,False,False,False
258,False,False,True
259,False,False,False
260,False,True,False
261,False,False,False
262,False,False,True
263,False,False,True
264,False,True,False
265,False,True,True
266,False,False,True
267,False,True,False
268,False,False,True
269,True,False,True
270,True,False,True
271,True,False,False
272,False,False,True
273,False,False,True
274,False,False,False
275,False,False,False
276,False,False,True
277,False,True,False
278,False,False,True
279,False,False,True
280,False,False,False
281,False,False,False
282,True,True,False
283,False,True,False
284,False,True,False
285,False,True,True
286,True,False,False
287,True,False,False
288,True,True,True
289,True,False,True
290,False,False,True
291,False,False,True
292,False,True,True
293,False,False,False
294,False,True,True
295,False,False,True
296,False,False,True
297,False,False,True
298,False,False,False
299,True,False,True
300,True,True,True
301,False,False,True
302,False,False,True
303,False,False,False
304,False,False,True
305,True,False,False
306,False,False,False
307,False,False,False
308,False,False,True
309,False,True,True
310,False,False,True
311,False,False,False
312,True,False,True
313,True,False,True
314,False,False,False
315,False,False,True
316,True,False,True
317,False,False,True
318,False,False,False
319,False,True,False
320,False,False,True
321,False,False,False
322,False,False,False
323,False,False,True
324,True,False,False
325,False,False,False
326,False,False,False
327,False,False,False
328,True,False,False
329,False,False,False
330,False,False,True
331,False,False,True
332,False,False,False
333,False,False,False
334,False,False,True
335,False,True,False
336,False,False,True
337,False,False,False
338,False,False,True
339,False,False,False
340,False,False,True
341,True,False,True
342,False,False,True
343,False,False,True
344,False,False,True
345,False,False,True
346,False,False,True
347,False,False,False
348,False,True,True
349,False,False,True
