episode,run_0,run_1,run_2,run_3
0,True,True,True,True
1,True,True,True,True
2,True,True,True,True
3,True,True,True,True
4,True,True,True,True
5,True,True,True,True
6,True,True,True,True
7,True,True,True,True
8,True,True,True,True
9,True,True,True,True
10,True,True,True,True
11,True,True,True,True
12,True,True,True,True
13,True,True,True,True
14,True,True,True,True
15,True,True,True,True
16,True,True,True,True
17,True,True,True,True
18,True,True,True,True
19,True,True,True,True
20,True,True,True,True
21,True,True,True,True
22,True,True,True,True
23,True,True,True,True
24,True,True,True,True
25,True,True,True,True
26,True,True,True,True
27,True,True,True,True
28,True,True,True,True
29,True,True,True,True
30,True,True,True,True
31,False,True,True,True
32,True,True,True,True
33,True,True,True,True
34,True,True,True,True
35,True,True,True,True
36,True,True,True,True
37,True,True,True,True
38,True,True,True,True
39,True,True,True,True
40,True,True,True,True
41,True,True,True,True
42,True,True,True,True
43,True,True,True,True
44,True,True,True,True
45,True,True,True,True
46,True,True,True,True
47,True,True,True,True
48,True,True,True,True
49,True,True,True,True
50,False,True,True,True
51,True,True,True,True
52,True,True,True,True
53,True,True,True,True
54,True,True,True,True
55,True,True,True,True
56,True,True,True,True
57,True,True,True,True
58,True,True,True,True
59,True,True,True,True
60,True,True,True,True
61,True,True,True,True
62,True,True,True,True
63,True,True,True,True
64,True,True,True,True
65,True,True,True,True
66,True,True,True,True
67,True,True,True,True
68,True,True,True,True
69,True,True,True,True
70,True,True,True,True
71,True,True,True,True
72,True,True,True,True
73,False,True,True,True
74,True,True,True,True
75,True,True,True,True
76,True,True,True,True
77,True,True,True,True
78,True,True,True,True
79,True,True,True,True
80,True,True,True,True
81,True,True,True,True
82,True,True,True,True
83,True,True,True,True
84,True,True,True,True
85,True,True,True,True
86,True,True,True,True
87,True,True,True,True
88,True,True,True,True
89,True,True,False,True
90,True,True,True,True
91,True,True,True,True
92,True,True,True,True
93,True,True,True,True
94,False,True,True,True
95,True,True,True,True
96,True,False,True,True
97,True,True,True,True
98,True,True,False,True
99,True,True,True,True
100,True,True,True,True
101,True,True,True,True
102,True,True,True,True
103,True,False,True,True
104,True,True,False,True
105,True,True,True,True
106,True,False,True,True
107,False,False,True,True
108,True,True,True,True
109,True,True,True,True
110,True,True,True,False
111,True,True,True,True
112,True,True,True,True
113,True,True,True,True
114,True,True,True,True
115,True,True,True,True
116,True,True,True,True
117,True,False,True,True
118,True,True,True,True
119,True,True,True,True
120,True,True,True,True
121,True,True,True,True
122,True,True,True,True
123,True,False,True,False
124,True,True,True,True
125,True,True,True,True
126,True,False,True,True
127,False,True,True,True
128,True,False,True,False
129,True,True,True,True
130,True,False,True,True
131,False,True,True,True
132,True,True,True,True
133,True,True,True,True
134,True,True,True,False
135,True,True,True,True
136,True,True,True,True
137,True,True,True,True
138,True,False,False,True
139,False,False,True,True
140,True,False,True,False
141,True,True,True,True
142,True,True,False,True
143,True,True,True,True
144,True,True,False,True
145,False,True,True,False
146,False,False,True,True
147,True,True,True,True
148,True,True,True,True
149,True,False,True,True
150,False,True,True,True
151,True,True,True,True
152,True,False,False,True
153,True,True,True,True
154,True,True,False,True
155,False,True,True,True
156,True,False,True,True
157,True,True,True,True
158,False,True,False,True
159,True,False,True,True
160,False,True,True,True
161,True,True,True,True
162,True,True,False,True
163,True,True,True,True
164,False,True,True,True
165,True,True,True,True
166,True,False,True,True
167,True,True,True,False
168,True,True,True,True
169,True,True,True,True
170,True,False,True,True
171,True,True,True,False
172,False,True,True,True
173,False,True,True,True
174,True,True,True,True
175,True,True,False,True
176,True,True,True,True
177,False,True,False,True
178,False,True,True,True
