episode,run_0,run_1,run_2
0,True,True,True
1,True,True,True
2,True,True,True
3,True,True,True
4,True,True,True
5,True,True,True
6,True,True,True
7,True,True,True
8,True,True,True
9,True,True,True
10,True,True,True
11,True,True,True
12,True,True,True
13,True,True,True
14,True,True,True
15,True,True,True
16,True,True,True
17,True,True,True
18,True,True,True
19,True,True,True
20,True,True,True
21,True,True,True
22,True,True,True
23,True,True,True
24,True,True,True
25,True,True,True
26,True,True,True
27,True,True,True
28,True,True,True
29,True,True,True
30,True,True,True
31,True,True,True
32,True,True,True
33,True,True,True
34,True,True,True
35,True,True,True
36,True,True,True
37,True,True,True
38,True,True,True
39,True,True,True
40,True,True,True
41,True,True,True
42,True,True,True
43,True,True,True
44,True,True,True
45,True,True,True
46,True,True,True
47,True,True,True
48,True,True,True
49,True,True,True
50,True,True,True
51,True,True,True
52,True,True,True
53,True,True,True
54,True,True,True
55,True,True,True
56,True,True,True
57,True,True,True
58,True,True,True
59,True,True,True
60,True,True,True
61,True,True,True
62,True,True,True
63,True,True,True
64,True,True,True
65,True,True,True
66,True,True,True
67,True,True,True
68,True,True,True
69,True,True,True
70,True,True,True
71,True,True,True
72,True,True,True
73,True,True,True
74,True,True,True
75,True,True,True
76,True,True,True
77,True,True,True
78,True,True,True
79,True,True,True
80,True,True,True
81,True,True,True
82,True,True,True
83,True,True,True
84,True,True,True
85,True,True,True
86,True,True,True
87,True,True,True
88,True,True,True
89,True,True,True
90,True,True,True
91,True,True,True
92,True,True,True
93,True,True,True
94,True,True,True
95,True,True,True
96,False,True,True
97,True,True,True
98,True,True,True
99,True,True,True
100,True,True,True
101,True,True,True
102,True,True,True
103,True,True,False
104,True,True,True
105,True,True,True
106,True,True,True
107,True,True,True
108,True,True,True
109,True,True,True
110,True,True,True
111,True,True,True
112,True,True,True
113,True,True,True
114,True,True,True
115,True,True,True
116,True,True,False
117,True,True,True
118,True,True,True
119,True,True,True
120,True,True,False
121,True,True,True
122,True,True,True
123,False,True,True
124,False,True,True
125,True,True,False
126,True,True,True
127,True,True,False
128,False,True,True
129,True,True,False
130,True,False,False
131,False,True,False
132,True,True,True
133,True,True,True
134,True,True,True
135,True,True,False
136,False,True,True
137,False,True,True
138,True,True,True
139,True,True,True
140,True,True,False
141,True,True,True
142,True,True,True
143,True,True,True
144,True,True,True
145,True,True,True
146,True,True,True
147,True,False,True
148,False,True,True
149,False,True,True
150,False,True,True
151,True,True,True
152,True,True,True
153,False,True,True
154,True,True,True
155,True,True,True
156,False,False,True
157,True,False,True
158,True,True,True
159,True,True,True
160,True,True,True
161,True,False,False
162,True,True,True
163,True,True,True
164,True,True,False
165,False,False,True
166,True,True,False
167,True,False,True
168,True,True,False
169,True,True,True
170,False,False,False
171,True,True,False
172,False,True,True
173,False,False,False
174,True,True,True
175,False,True,False
176,True,False,False
177,True,True,False
178,False,True,True
179,False,True,True
180,True,True,False
181,True,True,True
182,False,False,False
183,True,True,True
184,False,False,False
185,True,True,True
186,False,True,True
187,False,True,True
188,False,True,True
189,False,True,True
190,True,False,True
191,True,True,False
192,False,True,True
193,False,False,True
194,True,False,False
195,False,False,True
196,True,True,True
197,True,False,True
198,True,True,False
199,False,True,False
200,False,False,True
201,True,False,True
202,False,False,False
203,True,False,False
204,False,True,True
205,True,True,False
206,False,True,False
207,False,False,True
208,True,True,False
209,True,True,False
210,False,True,False
211,False,True,False
212,False,True,False
213,False,True,False
214,True,False,False
215,False,False,False
216,False,True,False
217,True,True,False
218,True,True,False
219,True,False,False
220,True,False,False
221,False,True,False
222,True,False,False
223,True,False,False
224,True,False,False
225,True,True,False
226,True,True,False
227,True,True,False
228,False,False,False
229,False,False,True
230,True,True,False
231,True,False,False
232,True,False,False
233,False,False,False
234,False,True,False
235,True,True,False
236,True,True,False
237,True,False,False
238,False,False,False
239,False,False,True
240,False,False,False
241,False,False,True
242,True,True,False
243,True,False,False
244,True,False,False
245,False,False,True
246,True,False,True
247,False,True,False
248,True,False,False
249,False,False,True
250,False,False,False
251,False,False,False
252,False,False,False
253,False,False,True
254,False,False,False
255,True,True,True
256,True,False,False
257,True,False,False
258,True,False,True
259,False,False,True
260,True,False,False
261,True,False,True
262,True,True,False
263,True,False,False
264,False,False,False
265,False,False,False
266,False,False,False
267,True,False,True
268,True,True,False
269,True,True,False
270,False,True,False
271,False,False,False
272,False,False,False
273,False,False,False
274,False,False,False
275,False,False,False
276,False,False,True
277,False,False,False
278,True,False,False
279,False,True,False
280,True,False,False
281,False,True,False
282,False,True,True
283,False,True,False
284,False,False,False
285,False,False,False
286,False,False,False
287,False,False,False
288,False,True,False
289,False,False,True
290,False,False,False
291,False,True,True
292,False,False,False
293,False,False,False
294,False,False,True
295,False,False,False
296,False,False,False
297,False,False,False
298,True,False,False
299,False,False,False
300,False,False,False
301,False,True,False
302,False,False,False
303,False,False,False
304,False,False,False
305,False,False,False
306,False,False,False
307,False,False,True
308,False,False,False
309,False,False,False
310,False,False,False
311,False,False,False
312,True,False,False
313,False,False,False
314,False,False,True
315,False,True,False
316,False,False,False
317,False,True,False
318,False,False,False
319,False,False,False
320,True,False,True
321,True,False,False
322,False,True,False
323,False,False,True
324,False,False,False
325,False,False,False
326,False,False,False
327,False,False,False
328,False,False,False
329,False,True,False
330,True,True,False
331,False,False,False
332,False,False,False
333,False,True,False
334,False,True,False
335,False,False,False
336,False,False,False
337,True,False,False
338,False,False,False
339,False,False,False
340,False,False,False
341,False,True,False
342,False,False,False
343,True,False,False
344,False,False,False
345,False,False,False
346,False,True,False
347,False,False,False
348,False,False,False
349,False,False,False
