episode,run_0
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,True
17,True
18,True
19,True
20,True
21,True
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,True
51,True
52,True
53,True
54,True
55,True
56,True
57,False
58,True
59,True
60,True
61,True
62,True
63,True
64,True
65,True
66,True
67,True
68,True
69,True
70,True
71,True
72,True
73,True
74,True
75,True
76,True
77,True
78,True
79,True
80,True
81,False
82,True
83,True
84,True
85,True
86,True
87,True
88,True
89,True
90,True
91,True
92,False
93,True
94,True
95,False
96,True
97,True
98,True
99,False
100,True
101,True
102,True
103,False
104,True
105,False
106,True
107,True
108,False
109,True
110,False
111,True
112,True
113,True
114,True
115,False
116,True
117,True
118,True
119,True
120,True
121,False
122,True
123,True
124,True
125,True
126,True
127,True
128,True
129,True
130,True
131,True
132,False
133,True
134,True
135,False
136,True
137,True
138,True
139,True
140,True
141,False
142,False
143,True
144,True
145,True
146,False
147,False
148,False
149,False
150,True
151,False
152,False
153,True
154,False
155,False
156,True
157,False
158,True
159,True
160,False
161,True
162,True
163,False
164,True
165,True
166,True
167,True
168,True
169,False
170,True
171,False
172,True
173,False
174,False
175,True
176,True
177,True
178,True
179,True
180,True
181,True
182,False
183,True
184,True
185,True
186,True
187,False
188,True
189,True
190,True
191,True
192,True
193,True
194,True
195,True
196,True
197,True
198,True
199,True
200,True
201,False
202,True
203,True
204,True
205,True
206,True
207,True
208,True
209,True
210,False
211,False
212,True
213,True
214,True
215,True
216,True
217,False
218,True
219,True
220,True
221,True
222,True
223,False
224,True
225,True
226,False
227,True
228,True
229,True
230,False
231,True
232,False
233,True
234,True
235,True
236,False
237,True
238,True
239,True
240,False
241,True
242,True
243,False
244,True
245,True
246,True
247,False
248,False
249,False
250,True
251,False
252,False
253,False
254,False
255,True
256,True
257,True
258,False
259,False
260,True
261,True
262,False
263,True
264,True
265,False
266,False
267,True
268,True
269,False
270,False
271,True
272,False
273,True
274,True
275,False
276,True
277,False
278,False
279,True
280,True
281,False
282,False
283,False
284,False
285,True
286,True
287,True
288,True
289,True
290,True
291,True
292,True
293,True
294,True
295,False
296,False
297,False
298,False
299,False
300,True
301,False
302,False
303,True
304,True
305,False
306,False
307,True
308,True
309,False
310,False
311,False
312,True
313,True
314,False
315,False
316,True
317,True
318,True
319,True
320,True
321,False
322,True
323,True
324,False
325,True
326,True
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,True
335,False
336,False
337,True
338,True
339,False
340,False
341,False
342,True
343,False
344,False
345,False
346,False
347,False
348,False
349,True
350,False
351,True
352,False
353,False
354,False
355,False
356,False
357,True
358,False
359,False
360,True
361,False
362,False
363,False
364,False
365,False
366,False
367,False
368,False
369,False
370,False
371,False
372,True
373,False
374,False
375,True
376,False
377,True
378,True
379,True
380,False
381,False
382,True
383,False
384,False
385,False
386,True
387,False
388,False
389,True
390,False
391,True
392,False
393,False
394,True
395,True
396,False
397,False
398,False
399,True
400,True
401,True
402,False
403,False
404,True
405,False
406,False
407,False
408,False
409,False
410,True
411,True
412,True
413,False
414,True
415,False
416,True
417,True
418,True
419,False
420,True
421,False
422,True
423,True
424,False
425,True
426,False
427,False
428,False
429,False
430,False
431,True
432,False
433,False
434,True
435,False
436,True
437,True
438,False
439,True
440,True
441,False
442,False
443,False
444,False
445,False
446,False
447,True
448,False
449,False
450,False
451,False
452,False
453,False
454,False
455,True
456,False
457,True
458,False
459,True
460,True
461,False
462,True
463,False
464,False
465,False
466,False
467,False
468,False
469,False
470,False
471,False
472,False
473,True
474,False
475,False
476,False
477,False
478,False
479,True
480,True
481,False
482,False
483,True
484,True
485,True
486,False
487,False
488,False
489,False
490,True
491,False
492,False
493,False
494,True
495,True
496,False
497,False
498,False
499,True
500,False
501,False
502,False
503,False
504,False
505,True
506,False
507,False
508,False
509,False
510,True
511,False
512,False
513,False
514,False
515,True
516,False
517,False
518,True
519,True
520,False
521,True
522,True
523,False
524,False
525,False
526,False
527,False
528,False
529,True
530,True
531,False
532,False
533,False
534,False
535,False
536,False
537,False
538,False
539,True
540,False
541,True
542,True
543,False
544,False
545,False
546,True
547,False
548,True
549,True
550,True
551,True
552,True
553,True
554,False
555,True
556,False
557,False
558,True
559,True
560,False
561,True
562,False
563,False
564,False
565,False
566,False
567,False
568,False
569,False
570,False
571,False
572,True
573,True
574,False
575,False
576,False
577,False
578,False
579,False
580,False
581,False
582,False
583,False
584,True
585,True
586,False
587,True
588,False
589,False
590,False
591,False
592,False
593,False
594,True
595,True
596,False
