episode,run_0,run_1
0,True,True
1,True,True
2,True,True
3,True,True
4,True,True
5,True,True
6,True,True
7,True,True
8,True,True
9,True,True
10,True,True
11,True,True
12,True,True
13,True,True
14,True,True
15,True,True
16,True,True
17,True,True
18,True,True
19,True,True
20,True,True
21,True,True
22,True,True
23,True,True
24,True,True
25,True,True
26,True,True
27,True,True
28,True,True
29,True,True
30,True,True
31,True,True
32,True,True
33,True,True
34,True,True
35,True,True
36,True,True
37,False,True
38,True,True
39,True,True
40,True,True
41,True,True
42,True,True
43,True,True
44,True,True
45,True,True
46,True,True
47,True,True
48,True,True
49,True,True
50,True,True
51,True,False
52,True,True
53,True,True
54,True,True
55,True,True
56,False,True
57,True,True
58,True,True
59,False,True
60,True,True
61,True,True
62,True,True
63,True,True
64,True,True
65,True,True
66,True,True
67,True,True
68,False,True
69,True,True
70,False,True
71,False,True
72,False,True
73,True,True
74,True,True
75,False,True
76,True,True
77,True,True
78,False,True
79,False,True
80,True,True
81,True,True
82,True,True
83,False,False
84,False,True
85,True,False
86,True,True
87,True,True
88,True,True
89,False,True
90,True,True
91,False,True
92,True,True
93,False,True
94,False,True
95,False,True
96,False,True
97,True,True
98,False,True
99,False,True
100,True,True
101,True,True
102,True,True
103,False,True
104,False,True
105,True,True
106,True,True
107,True,True
108,True,True
109,True,True
110,True,False
111,True,True
112,False,True
113,False,True
114,False,True
115,True,True
116,True,True
117,True,True
118,False,True
119,False,True
120,True,True
121,True,False
122,True,True
123,False,True
124,False,True
125,True,True
126,False,True
127,True,True
128,True,True
129,False,True
130,False,True
131,True,True
132,False,True
133,True,False
134,False,True
135,False,True
136,True,True
137,False,True
138,True,True
139,False,True
140,True,True
141,True,True
142,True,False
143,True,True
144,False,False
145,True,True
146,True,True
147,True,False
148,False,True
149,False,True
150,True,False
151,True,True
152,True,True
153,True,False
154,False,True
155,False,True
156,True,False
157,False,True
158,True,False
159,True,True
160,False,True
161,False,True
162,False,False
163,True,True
164,False,False
165,False,False
166,False,True
167,False,True
168,True,True
169,False,False
170,False,False
171,False,False
172,False,True
173,False,False
174,False,True
175,False,True
176,False,True
177,True,True
178,False,False
179,False,False
180,False,False
181,False,True
182,False,False
183,False,True
184,True,True
185,False,False
186,False,False
187,False,False
188,False,False
189,True,True
190,False,True
191,True,True
192,False,True
193,False,False
194,True,False
195,True,True
196,True,True
197,False,False
198,False,False
199,False,False
200,False,False
201,True,False
202,True,False
203,True,False
204,False,True
205,False,True
206,False,True
207,True,True
208,True,True
209,True,False
