episode,run_0,run_1
0,False,False
1,False,False
2,False,False
3,False,False
4,False,False
5,False,False
6,False,False
7,False,False
8,False,False
9,False,False
10,False,False
11,False,False
12,False,False
13,False,False
14,False,False
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,False,False
24,False,False
25,False,False
26,False,False
27,False,False
28,False,False
29,False,False
30,False,False
31,False,False
32,False,False
33,False,False
34,False,False
35,False,False
36,False,False
37,True,False
38,False,False
39,False,False
40,False,False
41,False,False
42,False,False
43,False,False
44,False,False
45,False,False
46,False,False
47,False,False
48,False,False
49,False,False
50,False,False
51,False,False
52,False,False
53,False,False
54,False,False
55,False,False
56,True,False
57,False,False
58,False,False
59,True,False
60,False,False
61,False,False
62,False,False
63,False,False
64,False,False
65,False,False
66,False,False
67,False,False
68,True,False
69,False,False
70,True,False
71,True,False
72,True,False
73,False,False
74,False,False
75,True,False
76,False,False
77,False,False
78,True,False
79,True,False
80,False,False
81,False,False
82,False,False
83,True,True
84,True,False
85,False,True
86,False,False
87,False,False
88,False,False
89,True,False
90,False,False
91,True,False
92,False,False
93,True,False
94,True,False
95,True,False
96,True,False
97,False,False
98,True,False
99,True,False
100,False,False
101,False,False
102,False,False
103,True,False
104,True,False
105,False,False
106,False,False
107,False,False
108,False,False
109,False,False
110,False,True
111,False,False
112,True,False
113,True,False
114,True,False
115,False,False
116,False,False
117,False,False
118,True,False
119,True,False
120,False,False
121,False,True
122,False,False
123,True,False
124,True,False
125,False,False
126,True,False
127,False,False
128,False,False
129,True,False
130,True,False
131,False,False
132,True,False
133,False,True
134,True,False
135,True,False
136,False,False
137,True,False
138,False,False
139,True,False
140,False,False
141,False,False
142,False,True
143,False,False
144,True,True
145,False,False
146,False,False
147,False,True
148,True,False
149,True,False
150,False,True
151,False,False
152,False,False
153,False,True
154,True,False
155,True,False
156,False,True
157,True,False
158,False,True
159,False,False
160,True,False
161,True,False
162,True,True
163,False,False
164,True,True
165,True,True
166,True,False
167,True,False
168,False,False
169,True,True
170,True,True
171,True,True
172,True,False
173,True,True
174,True,False
175,True,False
176,True,False
177,False,False
178,True,True
179,True,True
180,True,True
181,True,False
182,True,True
183,True,False
184,False,False
185,True,True
186,True,True
187,True,True
188,True,True
189,False,False
190,True,False
191,False,False
192,True,False
193,True,True
194,False,True
195,False,False
196,False,False
197,True,True
198,True,True
199,True,True
200,True,True
201,False,True
202,False,True
203,False,True
204,True,False
205,True,False
206,True,False
207,False,False
208,False,False
209,False,True
210,True,False
211,True,True
212,False,False
213,True,True
214,False,False
215,True,True
216,True,True
217,True,False
218,False,True
219,False,False
220,True,False
221,False,True
222,True,True
223,True,False
224,True,True
225,True,False
226,False,False
227,False,False
228,True,True
229,True,True
230,True,False
231,True,True
232,True,False
233,True,False
234,True,False
235,False,False
236,True,False
237,True,True
238,False,False
239,True,False
240,False,False
241,False,True
242,True,True
243,True,True
244,True,True
245,False,True
246,True,True
247,True,False
248,True,False
249,False,False
250,True,True
251,False,False
252,True,False
253,True,False
254,True,False
255,False,True
256,True,True
257,True,False
258,True,True
259,False,False
260,True,False
261,True,True
262,False,True
263,True,False
264,True,True
265,True,True
266,True,True
267,True,False
268,True,False
269,True,False
270,True,True
271,True,True
272,True,False
273,False,True
274,False,True
275,True,True
276,True,True
277,True,False
278,True,False
279,True,False
280,False,False
281,False,True
282,False,True
283,False,True
284,False,True
285,False,True
286,True,True
287,False,True
288,True,True
289,True,True
290,False,False
291,True,True
292,True,True
293,True,False
294,True,True
295,True,True
296,True,True
297,False,False
298,True,False
299,False,False
300,True,False
301,True,False
302,False,False
303,True,False
304,True,True
305,True,False
306,True,False
307,True,False
308,True,True
309,True,False
310,True,False
311,False,False
312,True,True
313,True,False
314,True,False
315,True,True
316,True,True
317,False,False
318,True,False
319,True,False
320,True,False
321,True,False
322,True,True
323,True,True
324,True,True
325,True,False
326,False,True
327,False,False
328,True,True
329,True,True
330,True,True
331,True,True
332,True,True
333,False,True
334,False,True
335,True,True
336,False,False
337,False,True
338,True,True
339,False,False
340,True,False
341,True,True
342,False,True
343,True,True
344,True,True
345,True,False
346,True,True
347,True,False
348,True,False
349,True,True
350,True,True
351,True,False
352,True,True
353,True,True
354,False,True
355,True,True
356,False,True
357,False,True
358,False,True
359,True,True
360,True,False
361,True,True
362,True,True
363,True,False
364,True,False
365,False,True
366,True,True
367,True,False
368,True,True
369,False,False
370,False,True
371,False,True
372,True,False
373,False,True
374,True,False
375,True,False
376,True,True
377,True,True
378,False,True
379,True,False
380,False,True
381,False,False
382,True,False
383,True,True
384,False,False
385,False,False
386,True,True
387,True,False
388,True,True
389,True,True
390,True,True
391,True,False
392,True,True
393,True,False
394,False,True
395,False,False
396,False,False
397,False,True
398,True,True
399,True,False
400,True,False
401,True,True
402,False,False
403,False,True
404,False,True
405,False,False
406,False,True
407,False,True
408,True,True
409,False,True
410,True,False
411,True,True
412,False,False
413,True,False
414,True,True
415,True,True
416,True,True
417,True,True
418,True,True
419,True,True
420,True,True
421,True,True
422,True,False
423,True,True
424,False,True
425,True,False
426,True,True
427,True,False
428,True,False
429,True,False
430,True,True
431,True,True
432,True,False
433,True,False
434,True,True
435,True,True
