episode,run_0,run_1,run_2
0,True,True,True
1,True,True,True
2,True,True,True
3,True,True,True
4,True,True,True
5,True,True,True
6,True,True,True
7,True,True,True
8,True,True,True
9,True,True,True
10,True,True,True
11,True,True,True
12,True,True,True
13,True,True,True
14,True,True,True
15,True,True,True
16,True,True,True
17,True,True,True
18,True,True,True
19,True,True,True
20,True,True,True
21,True,True,True
22,True,True,True
23,True,True,True
24,True,True,True
25,True,True,True
26,True,True,False
27,True,True,True
28,True,True,True
29,True,True,True
30,True,True,True
31,True,True,True
32,True,True,True
33,True,True,False
34,True,True,True
35,True,True,False
36,True,True,True
37,True,True,True
38,True,True,True
39,True,True,True
40,True,True,True
41,True,True,True
42,True,True,True
43,True,True,False
44,True,True,True
45,True,True,True
46,True,True,True
47,True,True,True
48,True,True,True
49,True,True,True
50,True,True,True
51,True,True,True
52,True,True,True
53,True,True,True
54,True,True,True
55,True,True,True
56,True,True,True
57,True,True,True
58,True,True,True
59,True,True,True
60,True,True,True
61,True,True,True
62,True,True,True
63,True,True,True
64,True,False,True
65,True,False,False
66,True,True,True
67,True,True,True
68,True,True,True
69,True,True,True
70,True,True,True
71,True,True,True
72,True,True,False
73,True,True,True
74,True,True,True
75,True,True,True
76,True,True,True
77,True,True,True
78,True,True,False
79,True,True,False
80,True,True,True
81,True,True,True
82,True,True,True
83,True,False,False
84,True,True,True
85,True,True,True
86,True,True,True
87,True,True,False
88,True,True,True
89,True,True,True
90,True,True,True
91,True,True,True
92,True,False,True
93,True,True,False
94,True,True,True
95,True,True,True
96,True,True,True
97,True,True,True
98,True,False,True
99,True,True,True
100,True,True,True
101,True,True,False
102,True,True,False
103,True,True,True
104,True,True,True
105,True,False,False
106,True,True,True
107,True,False,True
108,True,True,True
109,True,True,True
110,True,True,True
111,True,True,True
112,True,False,True
113,True,True,True
114,True,False,True
115,True,True,True
116,False,True,True
117,True,False,True
118,True,False,True
119,True,True,True
120,True,True,True
121,True,True,True
122,True,True,True
123,True,False,True
124,True,True,True
125,False,True,True
126,True,True,True
127,True,True,False
128,True,True,True
129,True,True,True
130,True,False,False
131,True,True,True
132,True,True,True
133,True,True,True
134,True,True,True
135,True,True,False
136,True,True,True
137,True,True,False
138,True,False,False
139,True,True,False
140,True,True,False
141,True,False,True
142,True,True,False
143,True,True,True
144,True,False,True
145,True,False,False
146,True,True,True
147,True,False,True
148,True,False,False
149,True,False,False
150,True,False,False
151,True,False,False
152,True,False,False
153,True,True,True
154,True,True,False
155,True,True,True
156,True,True,False
157,True,True,True
158,True,True,True
159,True,True,False
160,True,True,True
161,True,False,True
162,True,False,True
163,True,True,True
164,True,False,True
165,True,False,False
166,True,False,True
167,True,True,True
168,True,False,True
169,True,True,True
170,True,True,False
171,True,True,False
172,True,False,False
173,True,True,True
174,True,True,True
175,False,True,True
176,True,True,False
177,False,True,True
178,False,True,True
179,True,False,True
180,True,True,True
181,True,True,True
182,True,True,True
183,True,False,True
184,False,False,False
185,True,True,True
186,False,True,False
187,True,False,True
188,True,True,False
189,True,True,True
190,True,True,True
191,True,False,False
192,True,False,True
193,True,True,True
194,False,True,True
195,True,False,False
196,False,True,True
197,True,True,True
198,False,True,True
199,False,True,False
200,True,True,True
201,False,True,False
202,True,True,True
203,False,False,True
204,True,True,True
205,True,True,True
206,True,True,True
207,True,True,True
208,True,True,True
209,False,True,False
210,True,False,True
211,False,True,True
212,False,True,True
213,False,True,False
214,False,True,True
215,False,True,True
216,False,True,True
217,False,True,True
218,True,True,False
219,True,True,False
220,True,True,True
221,False,True,True
222,True,True,True
223,True,True,True
224,True,True,False
225,True,True,False
226,True,True,True
227,True,True,True
228,True,True,True
229,True,True,True
230,False,True,True
231,False,True,True
232,True,True,False
233,True,True,True
234,True,True,True
235,True,True,True
236,True,True,False
237,True,True,False
238,True,True,True
239,False,True,True
240,True,True,True
241,False,True,True
242,False,True,True
243,False,True,True
244,True,True,True
245,True,True,True
246,False,True,True
247,True,True,True
248,False,True,True
249,True,False,True
250,True,True,True
251,False,True,True
252,False,True,True
253,False,True,True
254,True,True,True
255,True,True,True
256,False,True,True
257,True,True,True
258,False,True,True
259,False,True,True
260,False,True,True
261,False,True,True
262,False,True,False
263,True,True,False
264,False,True,True
265,True,True,False
266,False,True,True
267,False,True,True
268,True,False,True
269,False,True,True
270,False,True,True
271,True,True,True
272,True,True,True
273,True,False,True
274,False,False,False
275,True,True,False
276,False,True,True
277,False,True,True
278,True,True,False
279,True,True,False
280,True,True,False
281,True,False,True
282,True,True,False
283,True,False,False
284,True,True,True
285,True,False,False
286,False,True,False
287,False,True,True
288,False,True,True
289,True,True,True
290,False,True,False
291,False,True,True
292,False,True,True
293,True,True,False
294,False,True,True
295,False,True,True
296,True,True,True
297,True,True,False
298,True,True,True
299,True,True,True
300,True,True,True
301,False,True,True
302,True,True,True
303,False,True,False
304,True,True,False
305,True,True,False
306,False,True,True
307,True,False,True
308,False,False,True
309,True,True,True
310,True,True,True
311,False,True,False
312,True,True,False
313,True,True,False
314,True,True,True
315,True,True,True
316,True,True,False
317,True,True,True
318,False,True,True
319,True,True,False
320,True,True,True
321,True,True,True
322,True,True,False
323,True,False,False
324,True,True,False
325,False,True,False
326,True,True,True
327,True,True,True
328,False,True,True
329,True,True,False
330,True,False,True
331,True,False,True
332,True,True,True
333,True,True,True
334,False,True,False
335,True,True,False
336,True,True,True
337,False,True,False
338,True,True,False
339,True,True,True
340,True,True,False
341,False,True,True
342,True,True,False
343,True,True,False
344,False,True,True
345,False,False,True
346,True,True,True
347,False,True,True
348,True,True,True
349,False,True,True
