episode,run_0,run_1,run_2
0,False,False,False
1,False,False,False
2,False,False,False
3,False,False,False
4,False,False,False
5,False,False,False
6,False,False,False
7,False,False,False
8,False,False,False
9,False,False,False
10,False,False,False
11,False,False,False
12,False,False,False
13,False,False,False
14,False,False,False
15,False,False,False
16,False,False,False
17,False,False,False
18,False,False,False
19,False,False,False
20,False,False,False
21,False,False,False
22,True,False,False
23,False,False,False
24,False,False,False
25,False,False,False
26,False,False,False
27,False,False,False
28,False,False,False
29,False,False,False
30,False,False,False
31,False,False,False
32,False,False,False
33,False,False,False
34,False,False,False
35,False,False,False
36,False,False,True
37,False,False,True
38,False,False,False
39,False,False,False
40,True,False,False
41,False,False,False
42,False,False,True
43,False,False,False
44,True,False,False
45,True,False,False
46,False,False,True
47,False,False,False
48,True,False,False
49,True,False,False
50,True,False,False
51,False,False,False
52,False,False,False
53,False,False,False
54,False,False,False
55,True,False,False
56,True,False,True
57,False,False,True
58,True,False,True
59,True,False,False
60,True,False,True
61,True,False,False
62,False,True,False
63,False,False,True
64,False,False,True
65,True,False,False
66,True,False,True
67,False,False,False
68,True,False,False
69,True,False,False
70,True,True,False
71,True,False,False
72,True,False,False
73,False,False,True
74,False,True,False
75,False,True,False
76,False,True,False
77,False,True,True
78,False,False,True
79,False,False,True
80,False,True,False
81,False,True,False
82,False,True,False
83,False,False,False
84,True,False,False
85,True,False,False
86,True,False,False
87,False,False,False
88,True,True,False
89,True,True,False
90,True,True,False
91,False,True,False
92,False,True,False
93,True,True,False
94,True,False,False
95,False,True,False
96,True,False,False
97,True,True,False
98,True,False,False
99,True,False,True
100,False,False,True
101,False,True,True
102,False,True,True
103,False,True,True
104,False,True,False
105,True,True,False
106,False,True,False
107,False,True,False
108,False,True,False
109,True,True,True
110,False,False,True
111,True,False,True
112,False,False,True
113,True,True,True
114,True,True,False
115,True,True,False
116,False,True,True
117,True,True,True
118,False,True,True
119,True,True,True
120,True,True,True
121,False,False,True
122,True,True,True
123,False,False,True
124,False,True,True
125,True,False,True
126,True,True,True
127,True,True,True
128,False,True,False
129,False,False,False
130,True,True,True
131,True,True,True
132,True,True,True
133,False,True,False
134,False,True,True
135,False,True,True
136,False,False,True
137,False,False,True
138,False,True,True
139,False,True,False
140,False,True,True
141,False,False,True
142,False,False,False
143,False,True,True
144,False,False,True
145,False,True,False
146,False,True,True
147,False,True,True
148,False,True,False
149,False,False,False
150,False,False,True
151,True,True,False
152,True,False,False
153,True,False,False
154,True,True,False
155,True,False,False
156,True,False,False
157,True,False,True
158,True,True,True
159,True,True,False
160,True,True,True
161,True,True,False
162,False,True,False
163,False,True,False
164,False,True,True
165,True,True,True
166,False,True,False
167,True,True,True
168,True,True,True
169,True,True,True
170,True,False,True
171,True,True,True
172,False,True,True
173,False,True,False
174,False,True,False
175,False,True,True
176,True,True,False
177,True,True,False
178,True,True,True
179,True,False,True
180,False,True,True
181,False,False,True
182,False,False,True
183,True,True,False
184,False,False,False
185,False,False,True
186,False,False,False
187,True,False,True
188,True,True,False
189,True,True,False
190,True,True,False
191,True,True,True
192,True,False,False
193,True,True,False
194,False,True,True
195,True,True,True
196,False,True,False
197,False,True,True
198,False,True,False
199,False,True,True
200,False,True,True
201,True,True,True
202,False,True,False
203,True,True,True
204,True,True,True
205,True,True,False
206,True,True,False
207,True,True,False
208,True,False,True
209,True,True,True
210,True,True,False
211,True,True,True
212,False,True,False
213,True,True,False
214,True,True,False
215,False,True,True
216,True,False,True
217,False,True,False
218,False,False,False
219,True,True,True
220,True,True,True
221,True,False,True
222,True,False,False
223,False,True,False
224,False,True,False
225,False,True,False
226,False,True,False
227,True,True,False
228,False,True,True
229,True,False,False
230,True,False,False
231,True,False,True
232,True,True,True
233,False,False,True
234,True,False,False
235,False,True,True
236,False,True,False
237,False,False,True
238,True,True,True
239,True,True,True
240,False,True,False
241,False,False,False
242,False,True,False
243,False,True,True
244,False,True,True
245,True,False,True
246,True,True,False
247,False,True,False
248,True,True,True
249,True,False,False
250,True,True,False
251,True,True,False
252,True,False,True
253,True,False,True
254,True,False,False
255,True,True,True
256,True,True,True
257,True,False,True
258,False,True,True
259,False,False,False
260,False,True,False
261,True,False,True
262,False,False,True
263,False,False,True
264,True,True,True
265,False,True,True
266,True,True,False
267,True,True,True
268,True,False,True
269,True,False,False
270,True,False,True
271,True,False,False
272,False,,True
273,False,,False
274,False,,True
275,True,,True
276,True,,False
277,,,False
278,,,True
279,,,True
