episode,run_0,run_1,run_2
0,True,True,True
1,True,True,True
2,True,True,True
3,True,True,True
4,True,True,True
5,True,True,True
6,True,True,True
7,True,True,True
8,True,True,True
9,True,True,True
10,True,True,True
11,True,True,True
12,True,True,True
13,True,True,True
14,True,True,True
15,True,True,True
16,True,True,True
17,True,True,True
18,True,True,True
19,True,True,True
20,True,True,True
21,True,True,True
22,True,True,True
23,True,True,True
24,True,True,True
25,True,True,True
26,True,True,True
27,True,True,True
28,True,True,True
29,True,True,True
30,True,True,True
31,True,True,True
32,True,False,True
33,True,True,True
34,True,True,True
35,True,True,True
36,True,True,False
37,True,True,True
38,True,True,True
39,True,True,True
40,True,True,True
41,True,True,True
42,False,True,True
43,True,True,True
44,True,True,True
45,False,True,True
46,True,True,True
47,False,True,True
48,True,True,True
49,True,True,True
50,False,False,True
51,False,True,False
52,False,True,False
53,False,True,True
54,False,True,False
55,False,True,False
56,True,False,True
57,False,False,True
58,False,True,True
59,True,True,False
60,False,True,True
61,True,True,True
62,True,True,True
63,True,True,False
64,True,True,True
65,False,True,False
66,True,True,False
67,False,True,False
68,False,True,True
69,True,False,False
70,False,True,False
71,False,False,False
72,False,False,False
73,False,True,False
74,False,True,False
75,False,True,False
76,False,True,False
77,False,True,False
78,False,True,False
79,True,True,False
80,True,True,False
81,True,False,False
82,True,False,False
83,True,False,False
84,True,False,False
85,True,False,False
86,True,False,False
87,True,False,False
88,True,False,False
89,True,False,False
90,True,False,False
91,True,False,False
92,True,False,False
93,True,False,False
94,True,False,True
95,True,False,False
96,True,False,True
97,True,False,True
98,True,False,True
99,False,False,False
100,True,False,True
101,True,False,True
102,True,False,False
103,True,False,True
104,False,False,False
105,True,False,False
106,False,False,False
107,True,False,False
108,True,True,False
109,True,False,False
110,False,False,False
111,True,False,False
112,False,False,False
113,False,True,False
114,False,False,False
115,False,False,False
116,False,False,False
117,False,False,False
118,False,False,False
119,False,False,False
120,False,False,True
121,False,False,False
122,False,False,False
123,False,False,False
124,False,False,False
125,False,False,False
126,True,False,False
127,True,False,False
128,False,False,False
129,True,False,False
130,True,False,False
131,True,False,False
132,False,False,False
133,False,True,False
134,False,False,False
135,False,True,False
136,False,False,False
137,False,True,False
138,False,True,False
139,False,True,False
140,False,False,False
141,False,True,False
142,False,False,False
143,False,False,False
144,False,False,False
145,True,False,True
146,False,False,True
147,False,False,True
148,False,False,False
149,False,False,False
150,False,False,True
151,False,False,False
152,False,False,False
153,False,False,True
154,False,False,True
155,False,False,False
156,False,False,False
157,False,False,True
158,False,False,False
159,False,False,False
160,False,True,False
161,False,False,False
162,False,False,False
163,True,True,False
164,False,False,False
165,False,False,False
166,False,False,False
167,False,True,False
168,False,False,False
169,False,False,True
170,False,False,False
171,False,False,True
172,False,False,True
173,False,False,False
174,False,False,True
175,False,True,True
176,False,False,False
177,False,False,False
178,False,False,False
179,False,False,False
180,False,False,True
181,False,False,False
182,False,False,False
183,True,False,False
184,False,False,False
185,False,False,False
186,False,False,True
187,False,True,False
188,False,False,True
189,False,False,False
190,True,False,False
191,False,False,False
192,False,False,False
193,False,True,False
194,False,False,False
195,False,False,False
196,True,False,True
197,False,False,False
198,False,False,False
199,False,False,True
200,True,False,False
201,False,False,False
202,False,False,False
203,False,True,False
204,True,False,False
205,False,False,False
206,False,False,False
207,False,False,False
208,False,False,True
209,False,False,False
210,False,True,False
211,False,True,True
212,False,False,False
213,False,True,False
214,False,True,False
215,False,True,True
216,False,True,False
217,False,True,True
218,False,False,False
219,False,True,False
220,False,True,False
221,False,False,False
222,False,False,False
223,False,False,False
224,False,True,False
225,False,True,False
226,False,False,True
227,False,False,True
228,True,False,True
229,False,True,True
230,False,False,True
231,True,True,True
232,False,True,True
233,False,False,True
234,False,False,True
235,False,False,True
236,False,False,True
237,False,True,True
238,False,False,True
239,False,True,True
240,True,True,True
241,False,False,False
242,False,False,True
243,True,False,True
244,True,False,True
245,False,False,False
246,False,False,True
247,False,False,False
248,False,True,False
249,False,False,False
250,False,False,True
251,True,True,False
252,True,True,False
253,False,True,False
254,True,False,False
255,False,True,False
256,False,False,False
257,False,False,True
258,False,False,False
259,False,False,False
260,False,True,True
261,True,True,True
262,True,False,False
263,False,False,False
264,True,True,False
265,True,True,False
266,False,True,False
267,False,True,True
268,False,True,False
269,False,False,False
270,False,False,False
271,False,True,False
272,False,True,False
273,False,False,False
274,False,False,False
275,False,False,True
276,False,False,False
277,False,True,False
278,False,True,False
279,False,True,False
280,False,False,True
281,False,False,False
282,False,False,True
283,False,False,False
284,False,False,False
285,False,False,True
286,False,True,False
287,True,False,False
288,False,True,False
289,True,True,False
290,False,False,False
291,True,False,False
292,False,False,False
293,False,False,False
294,True,True,True
295,False,True,False
296,True,True,False
297,False,True,False
298,True,False,False
299,False,False,True
300,False,True,True
301,False,True,False
302,True,True,False
303,True,False,False
304,True,False,True
305,False,True,False
306,False,False,False
307,False,True,True
308,True,True,False
309,False,False,False
310,False,False,False
311,False,True,True
312,False,False,True
313,False,True,True
314,False,True,True
315,True,False,False
316,False,False,True
317,False,False,False
318,False,False,False
319,False,False,True
320,True,False,True
321,False,False,False
322,False,True,True
323,False,False,True
324,False,False,True
325,True,True,False
326,True,True,False
327,True,True,True
328,True,True,False
329,False,False,False
330,False,False,True
331,True,True,False
332,False,True,False
333,True,True,False
334,True,False,False
335,True,True,False
336,False,True,False
337,False,True,False
338,True,True,False
339,True,True,False
340,True,False,False
341,True,True,False
342,False,True,False
343,True,True,False
344,False,True,False
345,False,False,False
346,False,False,False
347,False,False,True
348,False,False,False
349,False,False,False
