episode,run_0,run_1,run_2
0,False,False,False
1,False,False,False
2,False,False,False
3,False,False,False
4,False,False,False
5,False,False,False
6,False,False,False
7,False,False,False
8,False,False,False
9,False,False,False
10,False,False,False
11,False,False,False
12,False,False,False
13,False,False,False
14,False,False,False
15,False,False,False
16,False,False,False
17,False,False,False
18,False,False,False
19,False,False,False
20,False,False,False
21,False,False,False
22,False,False,False
23,False,False,False
24,False,False,False
25,False,False,False
26,False,False,False
27,False,False,False
28,False,False,False
29,False,False,False
30,False,False,False
31,False,False,False
32,False,False,False
33,False,False,False
34,False,False,False
35,False,False,False
36,False,False,False
37,False,True,False
38,False,False,False
39,False,False,False
40,False,False,False
41,False,False,False
42,False,False,False
43,False,False,False
44,False,False,False
45,False,False,True
46,False,False,False
47,False,False,False
48,False,False,False
49,False,False,False
50,False,False,False
51,False,False,False
52,False,False,False
53,False,False,False
54,False,False,False
55,False,False,True
56,False,False,True
57,False,False,False
58,False,False,False
59,False,False,False
60,False,False,False
61,False,False,False
62,False,False,False
63,False,False,False
64,False,False,False
65,False,False,False
66,False,False,False
67,False,False,False
68,False,False,False
69,False,False,False
70,False,False,False
71,False,False,False
72,False,False,False
73,False,False,False
74,False,False,False
75,False,False,True
76,False,False,False
77,False,False,False
78,False,False,False
79,False,False,False
80,False,False,False
81,False,False,False
82,False,False,False
83,False,False,False
84,False,False,False
85,False,False,False
86,False,False,False
87,False,False,True
88,False,False,False
89,False,False,False
90,False,False,False
91,False,False,True
92,False,False,False
93,False,False,False
94,False,False,True
95,False,False,False
96,False,False,False
97,False,False,False
98,False,False,False
99,False,False,False
100,False,False,False
101,False,False,False
102,False,True,True
103,False,False,True
104,False,False,False
105,False,True,True
106,False,False,False
107,False,False,False
108,False,False,True
109,False,False,False
110,False,True,False
111,False,False,True
112,False,True,True
113,False,False,True
114,False,False,True
115,False,False,True
116,False,False,True
117,False,False,False
118,False,False,False
119,False,False,False
120,False,False,False
121,False,False,False
122,False,False,True
123,False,False,True
124,False,False,False
125,False,True,True
126,True,False,True
127,False,True,False
128,False,False,False
129,False,False,True
130,True,False,True
131,False,False,True
132,True,True,True
133,False,True,True
134,False,False,True
135,False,True,False
136,True,True,True
137,False,True,True
138,False,True,False
139,True,True,True
140,True,True,True
141,True,True,False
142,True,False,True
143,True,False,True
144,False,True,False
145,True,False,True
146,False,False,True
147,False,False,True
148,True,False,True
149,False,False,False
150,False,True,False
151,False,True,True
152,False,True,False
153,False,True,True
154,False,True,True
155,False,True,True
156,False,False,True
157,False,True,True
158,False,False,True
159,True,True,True
160,False,True,False
161,False,True,False
162,False,True,True
163,False,True,True
164,True,True,True
165,True,False,True
166,False,True,False
167,True,True,True
168,True,False,True
169,True,True,True
170,False,False,True
171,True,True,True
172,False,True,True
173,True,True,True
174,False,True,False
175,False,True,True
176,True,False,True
177,True,False,False
178,False,True,False
179,True,False,True
180,False,False,True
181,True,True,True
182,False,True,True
183,True,True,False
184,False,True,True
185,True,True,True
186,False,False,True
187,True,True,True
188,True,True,True
189,True,True,True
190,True,True,True
191,True,True,True
192,True,True,True
193,False,True,True
194,True,True,False
195,True,True,True
196,False,True,False
197,True,True,False
198,False,False,False
199,False,True,True
200,True,True,False
201,True,True,True
202,False,False,True
203,True,False,False
204,True,False,False
205,True,False,True
206,True,True,False
207,False,False,False
208,False,False,False
209,True,True,False
210,False,False,True
211,True,True,False
212,True,True,True
213,False,True,False
214,True,True,False
215,True,True,False
216,True,False,False
217,True,False,True
218,False,True,False
219,True,False,False
220,True,False,True
221,False,True,False
222,True,True,True
223,True,True,False
224,True,True,True
225,False,True,True
226,False,True,True
227,False,True,True
228,False,True,True
229,True,True,True
230,False,True,True
231,False,False,True
232,True,True,True
233,False,False,True
234,True,True,True
235,False,True,False
236,False,True,True
237,False,False,True
238,True,True,False
239,False,False,False
240,True,True,False
241,True,True,True
242,True,True,False
243,True,False,False
244,True,True,False
245,True,True,False
246,True,True,False
247,True,True,False
