episode,run_0,run_1,run_2
0,True,True,True
1,True,True,True
2,True,True,True
3,True,True,True
4,True,True,True
5,True,True,True
6,True,True,True
7,True,True,True
8,True,True,True
9,True,True,True
10,True,True,True
11,True,True,True
12,True,True,True
13,True,True,True
14,True,True,True
15,True,True,True
16,True,True,True
17,True,True,True
18,True,True,True
19,True,True,True
20,True,True,True
21,True,True,True
22,True,True,True
23,True,True,True
24,True,True,True
25,True,True,True
26,True,True,True
27,True,True,True
28,True,True,True
29,True,True,True
30,True,True,True
31,True,True,True
32,True,True,True
33,True,True,True
34,True,True,True
35,True,True,True
36,True,True,True
37,True,True,True
38,True,True,True
39,True,True,True
40,True,True,True
41,True,True,True
42,True,True,True
43,True,True,True
44,True,True,True
45,True,True,True
46,True,True,True
47,True,True,True
48,False,True,True
49,True,True,False
50,True,True,True
51,True,True,True
52,True,True,True
53,True,True,True
54,True,True,False
55,True,True,True
56,True,True,True
57,True,True,True
58,True,True,False
59,True,True,True
60,True,True,True
61,True,True,True
62,True,True,True
63,True,True,True
64,True,True,True
65,True,False,True
66,False,True,True
67,False,True,True
68,True,True,True
69,False,True,False
70,False,True,False
71,True,True,True
72,True,True,True
73,False,True,True
74,False,True,True
75,True,True,True
76,True,True,True
77,True,True,False
78,True,True,False
79,True,True,False
80,True,True,False
81,True,True,False
82,False,True,False
83,True,True,False
84,True,True,False
85,False,True,True
86,True,True,True
87,False,False,True
88,True,True,True
89,True,False,True
90,False,True,True
91,True,True,True
92,False,True,True
93,False,True,True
94,False,False,True
95,False,True,True
96,False,True,True
97,False,False,True
98,False,False,True
99,False,False,True
100,False,False,True
101,False,True,True
102,False,True,True
103,False,False,True
104,True,True,True
105,False,True,True
106,False,False,True
107,False,False,True
108,True,True,True
109,True,False,True
110,False,False,True
111,False,False,True
112,False,True,True
113,True,True,True
114,False,True,True
115,True,False,True
116,False,False,True
117,True,True,True
118,True,False,False
119,False,False,False
120,False,True,False
121,True,False,False
122,False,False,False
123,False,False,False
124,True,False,False
125,True,False,False
126,True,False,False
127,True,False,False
128,False,True,False
129,True,False,False
130,False,True,False
131,False,True,False
132,False,False,False
133,True,False,False
134,False,False,False
135,False,False,False
136,False,False,False
137,True,False,False
138,False,False,False
139,False,False,False
140,False,False,False
141,True,False,False
142,True,False,False
143,False,True,False
144,True,True,False
145,False,False,False
146,False,True,False
147,True,False,False
148,False,True,False
149,False,True,False
150,False,False,False
151,False,False,False
152,False,True,True
153,False,True,False
154,False,False,True
155,False,False,False
156,False,False,True
157,True,False,True
158,False,False,True
159,True,False,False
160,False,False,True
161,True,False,False
162,False,True,False
163,True,False,False
164,True,False,False
165,False,False,False
166,False,False,False
167,False,True,False
168,False,True,True
169,True,False,False
170,False,True,False
171,False,False,False
172,False,False,False
173,False,False,False
174,False,False,False
175,False,True,False
176,False,False,False
177,False,True,False
178,True,False,False
179,False,False,True
180,True,False,False
181,False,True,False
182,False,False,False
183,False,False,False
184,True,True,False
185,True,True,False
186,True,False,False
187,True,True,False
188,True,True,False
189,False,False,False
190,False,True,False
191,True,True,False
192,True,False,False
193,True,False,False
194,False,False,False
195,False,False,False
196,True,False,False
197,True,False,False
198,True,True,True
199,True,True,True
200,True,True,False
201,False,True,False
202,False,True,True
203,True,True,False
204,True,False,False
205,True,True,True
206,True,True,True
207,True,False,True
208,False,True,True
209,False,True,True
210,False,True,False
211,False,True,False
212,True,False,True
213,False,False,False
214,False,False,False
215,False,False,True
216,False,False,True
217,False,False,False
218,False,False,True
219,False,False,False
220,False,True,False
221,True,False,False
222,False,False,False
223,True,False,False
224,False,True,False
225,False,False,False
226,False,False,False
227,True,False,False
228,False,False,False
229,False,True,False
230,False,False,False
231,False,True,False
232,False,True,False
233,False,False,False
234,False,True,False
235,False,True,False
236,True,False,False
237,True,True,False
238,False,False,False
239,True,True,False
240,True,True,True
241,True,True,False
242,True,False,False
243,False,True,False
244,True,True,True
245,True,True,False
246,True,True,False
247,True,False,False
248,True,True,False
249,True,True,True
250,False,True,False
251,True,True,False
252,True,True,False
253,True,True,True
254,False,True,True
255,True,True,False
256,False,True,
257,True,False,
258,True,False,
259,True,False,
260,True,False,
261,True,False,
262,True,False,
263,True,True,
264,True,False,
265,False,False,
266,True,False,
267,False,False,
268,False,False,
269,True,False,
270,False,False,
271,True,False,
272,False,False,
273,True,True,
274,True,False,
275,False,False,
276,True,False,
277,,True,
278,,False,
279,,True,
280,,False,
281,,True,
282,,False,
283,,False,
284,,False,
